,delta,tau,fname
5986,0.8726949910189994,86,LES
5987,0.8820417814598569,87,LES
5988,0.8913457472981365,88,LES
5989,0.9006204323828606,89,LES
5990,0.9098790365457482,90,LES
5991,0.9191235602597565,91,LES
5992,0.9283572683796392,92,LES
5993,0.9375845420375524,93,LES
5994,0.9467954660056346,94,LES
5995,0.9559092726259693,95,LES
5996,0.9650160736738833,96,LES
5997,0.9738570589614403,97,LES
5998,0.9826934782767189,98,LES
5999,0.9913556916984331,99,LES
6000,0.0,0,LES
6001,0.06237853392466848,1,LES
6002,0.07294831790768162,2,LES
6003,0.08349676033529749,3,LES
6004,0.09399160327819238,4,LES
6005,0.1044554552720871,5,LES
6006,0.1148499064502062,6,LES
6007,0.12524388775657994,7,LES
6008,0.13559365990025318,8,LES
6009,0.14593651310127526,9,LES
6010,0.15614001426636331,10,LES
6011,0.1662792596406608,11,LES
6012,0.1764145810659227,12,LES
6013,0.18645368466217485,13,LES
6014,0.19648420900565575,14,LES
6015,0.20651192115958383,15,LES
6016,0.2165374231298537,16,LES
6017,0.22656118940080935,17,LES
6018,0.23656760493874754,18,LES
6019,0.2465713160789232,19,LES
6020,0.2565357614148172,20,LES
6021,0.2664899942059248,21,LES
6022,0.27641926403113903,22,LES
6023,0.2863456826463622,23,LES
6024,0.2962668104651311,24,LES
6025,0.30614796926075166,25,LES
6026,0.31602149211229236,26,LES
6027,0.3258644190786515,27,LES
6028,0.33568855854864016,28,LES
6029,0.3455121098623952,29,LES
6030,0.3553324515544912,30,LES
6031,0.3651391374805649,31,LES
6032,0.37489578896937104,32,LES
6033,0.3846503768406266,33,LES
6034,0.39439117176540195,34,LES
6035,0.40412178317432496,35,LES
6036,0.41380552217766436,36,LES
6037,0.4234791389550871,37,LES
6038,0.4331108813776265,38,LES
6039,0.4427350694603285,39,LES
6040,0.4523474953680744,40,LES
6041,0.46195380164722144,41,LES
6042,0.47154652441109157,42,LES
6043,0.48113725003171004,43,LES
6044,0.49072111369591925,44,LES
6045,0.5002991909609337,45,LES
6046,0.5098563826930227,46,LES
6047,0.5193769056807029,47,LES
6048,0.5288956716569319,48,LES
6049,0.5384063000932566,49,LES
6050,0.5479153319481345,50,LES
6051,0.5574210249094428,51,LES
6052,0.5669253902328043,52,LES
6053,0.5763855185450617,53,LES
6054,0.5858343397025246,54,LES
6055,0.5952789577622971,55,LES
6056,0.6046992863601832,56,LES
6057,0.6141095273783401,57,LES
6058,0.6235070820383634,58,LES
6059,0.6328989114730071,59,LES
6060,0.6422719769519805,60,LES
6061,0.6515940591434455,61,LES
6062,0.6609078677125909,62,LES
6063,0.6701943767543802,63,LES
6064,0.679474817733923,64,LES
6065,0.6887455678721135,65,LES
6066,0.698014484434741,66,LES
6067,0.7072576547110055,67,LES
6068,0.7165001745821568,68,LES
6069,0.7257143301690757,69,LES
6070,0.7349254597086042,70,LES
6071,0.7441259374340152,71,LES
