,delta,tau,fname
779,6.403622488921807e-05,79,SHM
780,6.149832670344771e-05,80,SHM
781,6.117597019714494e-05,81,SHM
782,5.88272741289932e-05,82,SHM
783,5.875227363569979e-05,83,SHM
784,4.92965899739522e-05,84,SHM
785,4.9228679493007295e-05,85,SHM
786,4.905524833133676e-05,86,SHM
787,4.897617238768836e-05,87,SHM
788,4.513712238484946e-05,88,SHM
789,4.463822421977605e-05,89,SHM
790,4.3424064791553134e-05,90,SHM
791,4.2537566319374455e-05,91,SHM
792,4.061552119775678e-05,92,SHM
793,4.003900979630126e-05,93,SHM
794,3.975286598533736e-05,94,SHM
795,3.9174599692617973e-05,95,SHM
796,3.79725989538386e-05,96,SHM
797,3.36138177512803e-05,97,SHM
798,2.999458158463968e-05,98,SHM
799,2.7911266726564434e-05,99,SHM
800,0.17076663469024758,0,LES
801,0.14174755058207897,1,LES
802,0.11933293076711002,2,LES
803,0.10155807746741921,3,LES
804,0.10087971341614324,4,LES
805,0.07699595229844063,5,LES
806,0.06604975800322468,6,LES
807,0.056343037043095894,7,LES
808,0.036076849075050064,8,LES
809,0.02600164240053666,9,LES
810,0.014800669310660692,10,LES
811,0.008196021552843245,11,LES
812,0.007224497590879977,12,LES
813,0.0059930286710134575,13,LES
814,0.005318107278075402,14,LES
815,0.005218023111800343,15,LES
816,0.004252801237881191,16,LES
817,0.003999563257188347,17,LES
818,0.0035403147849263263,18,LES
819,0.003405982933688301,19,LES
820,0.0031520416276743595,20,LES
821,0.002820073475320808,21,LES
822,0.002463888367890697,22,LES
823,0.001940512212821309,23,LES
824,0.0019184949325396412,24,LES
825,0.0018712317929523454,25,LES
826,0.001850207578837331,26,LES
827,0.0016441705392868172,27,LES
828,0.0015650505749607772,28,LES
829,0.0015645922224031131,29,LES
830,0.0011125474318595663,30,LES
831,0.0010015375698704907,31,LES
832,0.0009142759443589893,32,LES
833,0.0008752681319293289,33,LES
834,0.0008714344482305443,34,LES
835,0.000753010420262518,35,LES
836,0.0007390003169328016,36,LES
837,0.000718069183349175,37,LES
838,0.0006879317400005243,38,LES
839,0.0006671541112954636,39,LES
840,0.0006663436006366938,40,LES
841,0.0006090693944916149,41,LES
842,0.0005461280217257536,42,LES
843,0.0005084162518278042,43,LES
844,0.00036408838575538736,44,LES
845,0.0003394215082528515,45,LES
846,0.00033932655639404004,46,LES
847,0.0003196090913051722,47,LES
848,0.00031698527716650073,48,LES
849,0.00030353400744490786,49,LES
850,0.00029013138031954393,50,LES
851,0.0002897167077493424,51,LES
852,0.0002839683832060219,52,LES
853,0.0002765203858194888,53,LES
854,0.0002739673302524315,54,LES
855,0.00027257655940231095,55,LES
856,0.0002577499792884973,56,LES
857,0.00025310615302517685,57,LES
858,0.00024732544307700505,58,LES
859,0.000234750523389144,59,LES
860,0.00022740099741787163,60,LES
861,0.00022685543667510142,61,LES
862,0.00022359038988903313,62,LES
863,0.0002184477015394957,63,LES
864,0.00021838339663576788,64,LES
865,0.0002152228695834475,65,LES
866,0.00021435331697082765,66,LES
867,0.00021114733506160624,67,LES
868,0.00020312333255632136,68,LES
869,0.00020226691818350857,69,LES
870,0.00019965346031347396,70,LES
871,0.000199517965650309,71,LES
872,0.00019088025442601784,72,LES
873,0.00018361096180652875,73,LES
874,0.00017845199719527483,74,LES
875,0.00017476246381330525,75,LES
