,treatment,score,dimention
525,LES,0.5518743575030363,49
526,LES,0.5497384540088837,50
527,LES,0.5488740260319103,51
528,LES,0.5484758531208254,52
529,LES,0.5481354679736972,53
530,LES,0.54786972200307,54
531,LES,0.5469758355978875,55
532,LES,0.5468621179488865,56
533,LES,0.5456121124201943,57
534,LES,0.5439537148880217,58
535,LES,0.5431312235424781,59
536,LES,0.5419826113450997,60
537,LES,0.5408619530346007,61
538,LES,0.5400610336435168,62
539,LES,0.5393923471043938,63
540,LES,0.539047311808831,64
541,LES,0.538024045272911,65
542,LES,0.5376310690631032,66
543,LES,0.5368862114014825,67
544,LES,-0.5680538255401981,0
545,LES,0.0562520673650756,1
546,LES,0.2522134288840673,2
547,LES,0.20365307957634127,3
548,LES,0.14431517361939372,4
549,LES,0.2058597051404868,5
550,LES,0.20415535853364009,6
551,LES,0.22273941239276684,7
552,LES,0.23148892318182512,8
553,LES,0.2276274285326555,9
554,LES,0.22790543598790336,10
555,LES,0.23050806549814384,11
556,LES,0.2172175324331208,12
557,LES,0.2076973300192625,13
558,LES,0.20927433202373769,14
559,LES,0.20989579504895572,15
560,LES,0.2166732214552366,16
561,LES,0.2178604249380418,17
562,LES,0.22242868027941498,18
563,LES,0.22153587645939166,19
564,LES,0.2180301201219399,20
565,LES,0.2154901410861807,21
566,LES,0.21222904614540594,22
567,LES,0.21277368448307865,23
568,LES,0.20488802095103587,24
569,LES,0.20518417359298335,25
570,LES,0.201507264796136,26
571,LES,0.19920011808404225,27
572,LES,0.20129115962626365,28
573,LES,0.20138898649285253,29
574,LES,0.19870262138843042,30
575,LES,0.19542034883787773,31
576,LES,0.19279185205360416,32
577,LES,0.19072222174061504,33
578,LES,0.19285235806265555,34
579,LES,0.19396822846731054,35
580,LES,0.19147068549782875,36
581,LES,0.18942366101211927,37
582,LES,0.18351975747314286,38
583,LES,0.1831025113187723,39
584,LES,0.18036002995169587,40
585,LES,0.1786872773453958,41
586,LES,0.1754280390982298,42
587,LES,0.17359961059622175,43
588,LES,0.17252749415904922,44
589,LES,0.17278593566960643,45
590,LES,0.17521015782910987,46
591,LES,0.1753641040496492,47
592,LES,0.177347862150664,48
593,LES,0.17506969594532318,49
594,LES,0.17296491418961824,50
595,LES,0.1730666525878033,51
596,LES,0.17267672846427307,52
597,LES,0.17180092708945316,53
598,LES,0.16829491392469675,54
599,LES,0.16900954962198778,55
600,LES,0.16799985508239823,56
601,LES,0.16927034626237525,57
602,LES,0.169219904368637,58
603,LES,0.1682096055341019,59
604,LES,0.1672616070994034,60
605,LES,0.1665120082133923,61
606,LES,0.16599012582644324,62
607,LES,0.16520137215056097,63
608,LES,0.16647912598789938,64
609,LES,0.16772355604762867,65
610,LES,0.16552265735027616,66
611,LES,0.16486879880800376,67
612,SHM,-0.3427369337195927,0
613,SHM,-0.01698447090222377,1
614,SHM,0.05983125066513173,2
615,SHM,0.049903756629055995,3
616,SHM,0.03952546682018576,4
617,SHM,0.08353471849166538,5
618,SHM,0.10150217677593909,6
619,SHM,0.129044247903223,7
620,SHM,0.13278610813255576,8
621,SHM,0.16679271210589153,9
622,SHM,0.1639222470877959,10
623,SHM,0.16036191282830325,11
624,SHM,0.1612543937401033,12
625,SHM,0.1731036165255616,13
626,SHM,0.17557780406761647,14
627,SHM,0.17248798280850552,15
628,SHM,0.16639084956612005,16
629,SHM,0.17205870612429175,17
630,SHM,0.17747686652882477,18
631,SHM,0.1844768087217492,19
632,SHM,0.18723702339061976,20
633,SHM,0.19163080956549006,21
634,SHM,0.1900376560231125,22
635,SHM,0.1885489095002867,23
636,SHM,0.18839150257095094,24
637,SHM,0.18587209528227688,25
638,SHM,0.1839239179803639,26
639,SHM,0.18531480531107947,27
640,SHM,0.18555755618055192,28
641,SHM,0.18858724834484453,29
642,SHM,0.1878867794751058,30
643,SHM,0.18802001275581803,31
644,SHM,0.18577555000668355,32
645,SHM,0.1883155340951811,33
646,SHM,0.18627629588519512,34
647,SHM,0.18726583368004357,35
648,SHM,0.18729300191809573,36
649,SHM,0.18834460328453184,37
650,SHM,0.18675934810289263,38
651,SHM,0.1870121979037066,39
652,SHM,0.1835450269893486,40
653,SHM,0.18332368252907139,41
654,SHM,0.18390629603079356,42
655,SHM,0.1848609984503874,43
656,SHM,0.18601184881575972,44
657,SHM,0.18645115399354273,45
658,SHM,0.18625035104769405,46
659,SHM,0.18549144248314275,47
660,SHM,0.18456542011223032,48
661,SHM,0.1845751232959001,49
662,SHM,0.18463905066013275,50
663,SHM,0.18655009395315958,51
664,SHM,0.18563331078219192,52
665,SHM,0.18616132693847454,53
666,SHM,0.18662341481234823,54
667,SHM,0.18719786620852497,55
668,SHM,0.18413258573520774,56
669,SHM,0.18807350862112493,57
670,SHM,0.20264012346808158,58
671,SHM,0.20255644274317974,59
672,SHM,0.20270008176260235,60
673,SHM,0.20308803972135936,61
674,SHM,0.20473992294363796,62
675,SHM,0.20516228315280294,63
676,SHM,0.20360175371084688,64
677,SHM,0.2039430859436907,65
678,SHM,0.20231959637924124,66
679,SHM,0.20316989518749995,67
680,LES,0.2218713004940841,0
681,LES,0.3612158106651452,1
682,LES,0.44895812957711523,2
683,LES,0.48526209185377545,3
684,LES,0.5100279350422121,4
685,LES,0.5236425624226546,5
686,LES,0.5317511415000539,6
687,LES,0.5266499633788866,7
688,LES,0.5394165972199663,8
689,LES,0.5415409800702062,9
690,LES,0.543264548180687,10
691,LES,0.5455431797135228,11
692,LES,0.5467698427521941,12
693,LES,0.5491438157703553,13
694,LES,0.5524955828675276,14
695,LES,0.5543780259651527,15
696,LES,0.5557392010373738,16
697,LES,0.557476777383249,17
698,LES,0.556818493133231,18
699,LES,0.5557500848776114,19
700,LES,0.5557377117686821,20
701,LES,0.5533168651306961,21
702,LES,0.5532789623739314,22
703,LES,0.5524485896604597,23
704,LES,0.55191536312522,24
705,LES,0.5523936181948316,25
706,LES,0.5532546834429392,26
707,LES,0.5538671029836905,27
708,LES,0.554225433421248,28
709,LES,0.5541776850783732,29
710,LES,0.5547139024004584,30
711,LES,0.554016016214355,31
712,LES,0.5535605527893045,32
713,LES,0.5537015314238103,33
714,LES,0.5529392463383869,34
715,LES,0.5518581618879101,35
716,LES,0.5533067495427986,36
717,LES,0.5535970007084856,37
718,LES,0.5532525716854948,38
719,LES,0.5529255314316234,39
720,LES,0.5535711904781757,40
721,LES,0.5529860558276649,41
722,LES,0.5512051538327969,42
723,LES,0.5508446859070507,43
724,LES,0.5502902545954944,44
725,LES,0.5518249026496074,45
726,LES,0.55285169698473,46
727,LES,0.5527625359477977,47
728,LES,0.5523836338696873,48
729,LES,0.5519798891290956,49
730,LES,0.5525636200716695,50
731,LES,0.5523371590005801,51
732,LES,0.5515951621966432,52
733,LES,0.5521710629795571,53
734,LES,0.5510282537793333,54
735,LES,0.5502506499028832,55
736,LES,0.5498225257571598,56
737,LES,0.5505005854386222,57
738,LES,0.5502742393238302,58
739,LES,0.5501984225801013,59
740,LES,0.5507415047653681,60
741,LES,0.5503992423473354,61
742,LES,0.5504373475669082,62
743,LES,0.5494719373467927,63
744,LES,0.5490079871489542,64
745,LES,0.5496087928683805,65
746,LES,0.5485783584586604,66
747,LES,0.5483644640589735,67
748,LES,0.6118862229560931,0
749,LES,0.6104308668682317,1
750,LES,0.6381028844678944,2
751,LES,0.6477414998882076,3
752,LES,0.6230710440547171,4
753,LES,0.6519182228718972,5
754,LES,0.6514454113958958,6
755,LES,0.656810018703667,7
756,LES,0.658145529049737,8
757,LES,0.6634431071340308,9
758,LES,0.6623742168832301,10
759,LES,0.6635898350453004,11
760,LES,0.6641571377616413,12
761,LES,0.6679609726743778,13
762,LES,0.670948934243318,14
763,LES,0.6709995559609969,15
764,LES,0.6685394934429416,16
765,LES,0.6673250270507922,17
766,LES,0.6657705946492385,18
767,LES,0.663220309601763,19
768,LES,0.6642226974307145,20
769,LES,0.664717415158425,21
770,LES,0.6634945308257031,22
771,LES,0.6622755224249264,23
772,LES,0.6608393386706466,24
773,LES,0.6605728819404764,25
774,LES,0.6620206547452125,26
775,LES,0.6619199682247381,27
776,LES,0.6622133924411839,28
777,LES,0.6609735494042694,29
778,LES,0.6600738197278273,30
779,LES,0.6597346805074249,31
780,LES,0.6611930573351319,32
781,LES,0.6602304431112416,33
782,LES,0.6587944017083244,34
783,LES,0.6574216920221756,35
784,LES,0.6552761288137033,36
785,LES,0.6544229622502115,37
786,LES,0.6527611072812445,38
787,LES,0.6509812700761712,39
788,LES,0.6505730570409002,40
789,LES,0.6493387859051838,41
790,LES,0.647796372814587,42
791,LES,0.6455816272990331,43
792,LES,0.644261576305215,44
793,LES,0.6434359754197163,45
794,LES,0.642927046650495,46
795,LES,0.6414561450100871,47
796,LES,0.6408099309092538,48
797,LES,0.6401890311221754,49
798,LES,0.6388381181171537,50
799,LES,0.638699088788921,51
800,LES,0.6387338686905155,52
801,LES,0.6379005765172561,53
802,LES,0.6376462205410725,54
803,LES,0.6365232921088502,55
804,LES,0.6363941800278274,56
805,LES,0.6347807561600942,57
806,LES,0.6339947229145264,58
807,LES,0.6339461646822246,59
808,LES,0.6325893858011682,60
809,LES,0.6308402760407947,61
810,LES,0.6303472440874671,62
811,LES,0.6288548055253604,63
812,LES,0.6284613110182931,64
813,LES,0.6271394723716904,65
814,LES,0.6252388826599486,66
815,LES,0.623619541888294,67
816,LES,0.15298183996815984,0
817,LES,0.2985053668465645,1
818,LES,0.3872032625286006,2
819,LES,0.4257902198032484,3
820,LES,0.49685353400231946,4
821,LES,0.5062689370919815,5
822,LES,0.5291432224452263,6
823,LES,0.5280029313907514,7
