,size,treatment,animal,dimension,Embedding
660,-2.6072687917033472,LES,S0,12,Combined
661,-3.482470536547522,LES,S0,13,Combined
662,-5.263971391995476,LES,S0,14,Combined
663,-4.560474227063234,LES,S0,15,Combined
664,-3.6915119982704825,LES,S0,16,Combined
665,-6.392126318978683,LES,S0,17,Combined
666,-5.833650073934138,LES,S0,18,Combined
667,-8.302322916288471,LES,S0,19,Combined
668,-9.068032159024549,LES,S0,20,Combined
669,-6.603959530625122,LES,S0,21,Combined
670,-7.228087231811099,LES,S0,22,Combined
671,-6.336706966207049,LES,S0,23,Combined
672,-5.659099692453582,LES,S0,24,Combined
673,-9.24425718136739,LES,S0,25,Combined
674,-9.32518486483255,LES,S0,26,Combined
675,-7.95870897207384,LES,S0,27,Combined
676,-11.019981966816971,LES,S0,28,Combined
677,-12.869552077190512,LES,S0,29,Combined
678,-10.945616006403766,LES,S0,30,Combined
679,-10.04628053516237,LES,S0,31,Combined
680,-7.862437471088452,LES,S0,32,Combined
681,-9.409910595501328,LES,S0,33,Combined
682,-13.546054118610941,LES,S0,34,Combined
683,-10.188406642327928,LES,S0,35,Combined
684,-8.557090887486735,LES,S0,36,Combined
685,-9.965463067162695,LES,S0,37,Combined
686,-8.991910367962406,LES,S0,38,Combined
687,-9.14124502185397,LES,S0,39,Combined
688,-9.952285655255695,LES,S0,40,Combined
689,-13.104076252901065,LES,S0,41,Combined
690,-13.72115739923292,LES,S0,42,Combined
691,-13.631201582741957,LES,S0,43,Combined
692,-12.082741486989365,LES,S0,44,Combined
693,-10.688760264241495,LES,S0,45,Combined
694,-13.827165855017844,LES,S0,46,Combined
695,-14.515334382200033,LES,S0,47,Combined
696,-14.096056778754726,LES,S0,48,Combined
697,-13.014965930524232,LES,S0,49,Combined
698,-12.819204320940212,LES,S0,50,Combined
699,-14.535952626980308,LES,S0,51,Combined
700,-15.1434471182788,LES,S0,52,Combined
701,-14.290946706090313,LES,S0,53,Combined
702,-14.207016594862388,LES,S0,54,Combined
703,-12.257321781403554,LES,S0,55,Combined
704,-14.152477335318432,LES,S0,56,Combined
705,-14.09716897222322,LES,S0,57,Combined
706,-14.105581100553568,LES,S0,58,Combined
707,-13.649612140199899,LES,S0,59,Combined
708,2.240168730314704,LES,07,1,body
709,0.6762398313759511,LES,07,2,body
710,0.43586704104487256,LES,07,3,body
711,0.02738816571365974,LES,07,4,body
712,-0.6230036840557239,LES,07,5,body
713,-1.2423334223942903,LES,07,6,body
714,-0.9442492873202624,LES,07,7,body
715,-2.6356930074699108,LES,07,8,body
716,-1.6833259491488075,LES,07,9,body
717,-4.007678696516178,LES,07,10,body
718,-4.080332847614018,LES,07,11,body
719,-7.072210660854177,LES,07,12,body
720,-7.018918144102438,LES,07,13,body
721,-7.102607097559217,LES,07,14,body
722,-9.06589821895709,LES,07,15,body
723,-8.896698892196131,LES,07,16,body
724,-9.900302580240915,LES,07,17,body
725,-11.244252328396476,LES,07,18,body
726,-8.914605921634745,LES,07,19,body
727,-10.82835462503652,LES,07,20,body
728,-9.386526761773275,LES,07,21,body
729,-11.818197378086204,LES,07,22,body
730,-9.873965515082473,LES,07,23,body
731,-10.301327756427694,LES,07,24,body
732,-12.536692746805752,LES,07,25,body
733,-12.440558485103455,LES,07,26,body
734,-12.832788164218366,LES,07,27,body
735,-13.161560671028672,LES,07,28,body
736,-12.29262006162745,LES,07,29,body
737,-12.381927123821168,LES,07,30,body
738,-14.596660603642373,LES,07,31,body
739,-15.034904389419845,LES,07,32,body
740,-11.867782845909444,LES,07,33,body
741,-13.417439408924176,LES,07,34,body
742,-14.367420110359046,LES,07,35,body
743,-14.598677532657144,LES,07,36,body
744,-13.801694999859738,LES,07,37,body
745,-14.423521433615528,LES,07,38,body
746,-13.84104000814846,LES,07,39,body
747,-15.94454742908404,LES,07,40,body
748,-14.850134404515442,LES,07,41,body
749,-15.358594691135695,LES,07,42,body
750,-15.690188604540728,LES,07,43,body
751,-14.540205130543045,LES,07,44,body
752,-15.902039991834677,LES,07,45,body
753,-13.402330483122402,LES,07,46,body
754,-15.277810525245215,LES,07,47,body
755,-16.94212638145024,LES,07,48,body
756,-16.90584485975867,LES,07,49,body
757,-16.64983574968216,LES,07,50,body
758,-15.96069327035958,LES,07,51,body
759,-16.899335736508295,LES,07,52,body
760,-16.817433493989704,LES,07,53,body
761,-16.22638814652909,LES,07,54,body
762,-17.33475424889784,LES,07,55,body
763,-17.124072490458644,LES,07,56,body
764,-15.595791141645032,LES,07,57,body
765,-16.213006961278854,LES,07,58,body
766,-15.849215593360585,LES,07,59,body
767,1.679841062858454,LES,07,1,head
768,-1.0474775339287792,LES,07,2,head
769,-2.266080750083366,LES,07,3,head
770,-2.5506560395759843,LES,07,4,head
771,-3.737849625491162,LES,07,5,head
772,-4.65632170876116,LES,07,6,head
773,-5.166000313122576,LES,07,7,head
774,-5.595301472537769,LES,07,8,head
775,-5.918864208039816,LES,07,9,head
776,-6.437209754569107,LES,07,10,head
777,-6.971038478596763,LES,07,11,head
778,-7.996868020263296,LES,07,12,head
779,-7.838903990106863,LES,07,13,head
780,-7.94605062072418,LES,07,14,head
781,-8.117346018165096,LES,07,15,head
782,-9.578634879564754,LES,07,16,head
783,-10.237397144014032,LES,07,17,head
784,-9.695189979609586,LES,07,18,head
785,-9.589214293356916,LES,07,19,head
786,-10.289578243963623,LES,07,20,head
787,-9.81315317365312,LES,07,21,head
788,-10.249528955922575,LES,07,22,head
789,-10.377038667317414,LES,07,23,head
790,-10.454750409953949,LES,07,24,head
791,-10.61855242361809,LES,07,25,head
792,-11.713184153069045,LES,07,26,head
793,-11.369207885551115,LES,07,27,head
794,-12.333917666786036,LES,07,28,head
795,-12.113193174981113,LES,07,29,head
796,-12.087799781807217,LES,07,30,head
797,-12.742815848730412,LES,07,31,head
798,-11.885479648629973,LES,07,32,head
799,-11.930018521128183,LES,07,33,head
800,-11.481466499394088,LES,07,34,head
801,-11.409920520338357,LES,07,35,head
802,-12.558389172124123,LES,07,36,head
803,-12.719628722036521,LES,07,37,head
804,-12.822701437582813,LES,07,38,head
805,-12.217256554484258,LES,07,39,head
806,-12.72609740988895,LES,07,40,head
807,-12.732159629230676,LES,07,41,head
808,-13.063851775904865,LES,07,42,head
809,-13.969912479290851,LES,07,43,head
810,-14.0482303382676,LES,07,44,head
811,-13.544793892398122,LES,07,45,head
812,-14.281010521175386,LES,07,46,head
813,-14.03747823454807,LES,07,47,head
814,-13.60714667298157,LES,07,48,head
815,-13.409483105997397,LES,07,49,head
816,-13.992551540949869,LES,07,50,head
817,-13.405527548954845,LES,07,51,head
818,-13.93027589939198,LES,07,52,head
819,-13.954252707759153,LES,07,53,head
820,-14.785066581597864,LES,07,54,head
821,-14.374046751575603,LES,07,55,head
822,-14.823283813580787,LES,07,56,head
823,-13.988481701926643,LES,07,57,head
824,-13.688116116010853,LES,07,58,head
825,-13.69452036233582,LES,07,59,head
826,2.385860096259545,LES,07,1,Combined
827,0.608130655476297,LES,07,2,Combined
828,0.36515786273022005,LES,07,3,Combined
829,-0.0342015314287554,LES,07,4,Combined
830,-2.0475285306220425,LES,07,5,Combined
831,-0.9256015077397263,LES,07,6,Combined
832,-1.3311198917814246,LES,07,7,Combined
833,-1.0651451501734388,LES,07,8,Combined
834,-2.7397639600884185,LES,07,9,Combined
835,-1.8402213652438317,LES,07,10,Combined
836,-3.7779823274465567,LES,07,11,Combined
837,-4.185325635263485,LES,07,12,Combined
838,-3.4516261879972188,LES,07,13,Combined
839,-3.943929443979063,LES,07,14,Combined
840,-4.120807044832528,LES,07,15,Combined
841,-4.566959098576653,LES,07,16,Combined
842,-6.963915745227051,LES,07,17,Combined
843,-6.888425561681018,LES,07,18,Combined
844,-5.428472754011211,LES,07,19,Combined
845,-6.76779288617426,LES,07,20,Combined
846,-8.585776120031333,LES,07,21,Combined
847,-8.283121813815402,LES,07,22,Combined
848,-5.946105703815069,LES,07,23,Combined
849,-6.100570586846341,LES,07,24,Combined
850,-6.476539674175081,LES,07,25,Combined
851,-9.933232636904496,LES,07,26,Combined
852,-11.130695055492096,LES,07,27,Combined
853,-7.5613273350101915,LES,07,28,Combined
854,-7.737897998178594,LES,07,29,Combined
855,-8.932891623297728,LES,07,30,Combined
856,-9.028533982580559,LES,07,31,Combined
857,-9.191790694246976,LES,07,32,Combined
858,-9.720728960334052,LES,07,33,Combined
859,-8.744070400208718,LES,07,34,Combined
860,-10.546908383960364,LES,07,35,Combined
861,-9.705051509063885,LES,07,36,Combined
862,-9.095122800507665,LES,07,37,Combined
863,-9.132525969989853,LES,07,38,Combined
864,-10.201740098217034,LES,07,39,Combined
865,-11.273324794498151,LES,07,40,Combined
866,-10.76531447175304,LES,07,41,Combined
867,-11.739962568759266,LES,07,42,Combined
868,-12.636440053327865,LES,07,43,Combined
869,-11.335592537812612,LES,07,44,Combined
870,-12.762154664600738,LES,07,45,Combined
871,-11.636677908878784,LES,07,46,Combined
872,-10.741454804016119,LES,07,47,Combined
873,-10.302148060462255,LES,07,48,Combined
874,-14.03389034131731,LES,07,49,Combined
875,-14.033750326232141,LES,07,50,Combined
876,-10.839756361626337,LES,07,51,Combined
877,-11.850117587874461,LES,07,52,Combined
878,-12.41132520259001,LES,07,53,Combined
879,-13.292045085177564,LES,07,54,Combined
880,-11.857257317817618,LES,07,55,Combined
881,-11.905608825296524,LES,07,56,Combined
882,-11.74622918254542,LES,07,57,Combined
883,-12.424903119618172,LES,07,58,Combined
884,-11.802070764601162,LES,07,59,Combined
885,1.03370062397224,SHM,41,1,body
886,-0.2664811912069141,SHM,41,2,body
887,-0.5709975649925448,SHM,41,3,body
888,-1.005728991967825,SHM,41,4,body
889,-0.8122802760716148,SHM,41,5,body
890,-1.454542330653291,SHM,41,6,body
891,-2.0661943023225025,SHM,41,7,body
892,-1.8684247259209994,SHM,41,8,body
893,-2.6075466814345334,SHM,41,9,body
894,-3.998726636392473,SHM,41,10,body
895,-5.328843576915889,SHM,41,11,body
896,-7.0907459348424355,SHM,41,12,body
897,-7.253399917643318,SHM,41,13,body
898,-7.9939679303588855,SHM,41,14,body
899,-9.270803283143485,SHM,41,15,body
900,-9.107824513519438,SHM,41,16,body
901,-9.541353246389782,SHM,41,17,body
902,-11.011384157345304,SHM,41,18,body
903,-10.557403106135707,SHM,41,19,body
904,-10.531245098770928,SHM,41,20,body
905,-11.579337644949309,SHM,41,21,body
906,-11.752928241226225,SHM,41,22,body
907,-11.947635349736512,SHM,41,23,body
908,-12.123520259400875,SHM,41,24,body
909,-11.839999029472285,SHM,41,25,body
910,-11.272966004095622,SHM,41,26,body
911,-13.103368336651359,SHM,41,27,body
912,-13.941351735677296,SHM,41,28,body
913,-13.192036465741253,SHM,41,29,body
914,-13.9249448262422,SHM,41,30,body
915,-14.652911566685619,SHM,41,31,body
916,-14.409618427716463,SHM,41,32,body
917,-14.103452814799335,SHM,41,33,body
918,-13.235256320608793,SHM,41,34,body
919,-14.341490428392202,SHM,41,35,body
920,-15.385134467262429,SHM,41,36,body
921,-14.934561994057105,SHM,41,37,body
922,-14.567168342986099,SHM,41,38,body
923,-14.842312368811163,SHM,41,39,body
924,-14.32208433794202,SHM,41,40,body
925,-14.556416574076412,SHM,41,41,body
926,-14.94038995660862,SHM,41,42,body
927,-14.570855138067605,SHM,41,43,body
928,-15.547355266278494,SHM,41,44,body
929,-15.793031107994302,SHM,41,45,body
930,-14.893040967079058,SHM,41,46,body
931,-15.43642440021507,SHM,41,47,body
932,-15.155439745945943,SHM,41,48,body
933,-15.301466510593361,SHM,41,49,body
934,-15.309685351484632,SHM,41,50,body
935,-15.67134823718065,SHM,41,51,body
936,-15.475610913979995,SHM,41,52,body
937,-15.539212127058654,SHM,41,53,body
938,-15.429078045029112,SHM,41,54,body
939,-16.09716214068345,SHM,41,55,body
940,-15.94527943164646,SHM,41,56,body
941,-15.852462104279532,SHM,41,57,body
942,-16.439013516320955,SHM,41,58,body
943,-16.59123284653032,SHM,41,59,body
944,1.8209730435983533,SHM,41,1,head
945,-1.212361237268566,SHM,41,2,head
946,-2.3960254684255764,SHM,41,3,head
947,-2.6372024473130007,SHM,41,4,head
948,-2.6627245288679022,SHM,41,5,head
949,-4.198796871796359,SHM,41,6,head
950,-5.11656484385363,SHM,41,7,head
951,-4.210627652658251,SHM,41,8,head
952,-5.952241866472035,SHM,41,9,head
953,-7.5271326971396615,SHM,41,10,head
954,-7.7335731853313,SHM,41,11,head
955,-9.175959856403434,SHM,41,12,head
956,-9.025189805203288,SHM,41,13,head
957,-8.922641483011676,SHM,41,14,head
958,-10.064796190124488,SHM,41,15,head
959,-10.241187234422663,SHM,41,16,head
960,-10.509107486278726,SHM,41,17,head
961,-10.296554847716143,SHM,41,18,head
962,-10.775480623747006,SHM,41,19,head
963,-10.703785538937124,SHM,41,20,head
964,-11.011375420681375,SHM,41,21,head
965,-11.684313932612385,SHM,41,22,head
966,-12.055171500174787,SHM,41,23,head
967,-11.03579959015525,SHM,41,24,head
968,-12.152630648667055,SHM,41,25,head
969,-12.491477584268033,SHM,41,26,head
970,-13.441288849433263,SHM,41,27,head
971,-13.884691544172854,SHM,41,28,head
972,-13.267333581208378,SHM,41,29,head
973,-13.22694531478606,SHM,41,30,head
974,-13.482407115705639,SHM,41,31,head
975,-13.144415984165523,SHM,41,32,head
976,-14.45802501466585,SHM,41,33,head
977,-13.55031452200855,SHM,41,34,head
978,-13.254575644160314,SHM,41,35,head
979,-14.328864598760056,SHM,41,36,head
980,-13.49531447687489,SHM,41,37,head
981,-13.571316682210913,SHM,41,38,head
982,-13.996911122491424,SHM,41,39,head
983,-13.992910248545792,SHM,41,40,head
984,-13.831330807887236,SHM,41,41,head
985,-15.17217010132447,SHM,41,42,head
986,-15.447105778279347,SHM,41,43,head
987,-14.679478093912596,SHM,41,44,head
988,-14.831313721674032,SHM,41,45,head
989,-14.8161967136136,SHM,41,46,head
990,-15.224408037120675,SHM,41,47,head
991,-15.577326443401413,SHM,41,48,head
992,-15.237639784835688,SHM,41,49,head
993,-16.090648989876083,SHM,41,50,head
994,-16.0348977082039,SHM,41,51,head
995,-15.885924774093002,SHM,41,52,head
996,-15.33163583158988,SHM,41,53,head
997,-15.763368457028408,SHM,41,54,head
998,-15.716792338896214,SHM,41,55,head
999,-15.943591001200335,SHM,41,56,head
1000,-16.181630340442915,SHM,41,57,head
1001,-16.61766777323811,SHM,41,58,head
1002,-16.99754922624111,SHM,41,59,head
1003,1.6889658314881355,SHM,41,1,Combined
1004,-0.5362664127809947,SHM,41,2,Combined
1005,-0.0882656638106233,SHM,41,3,Combined
1006,-0.2111300044904539,SHM,41,4,Combined
1007,-1.2877703311494109,SHM,41,5,Combined
1008,-1.3293871473767904,SHM,41,6,Combined
1009,-2.135500316414229,SHM,41,7,Combined
1010,-1.8567788419639761,SHM,41,8,Combined
1011,-2.3882116094554777,SHM,41,9,Combined
1012,-3.33070185632193,SHM,41,10,Combined
1013,-2.243070009684397,SHM,41,11,Combined
1014,-3.69827060302187,SHM,41,12,Combined
1015,-3.378003945140482,SHM,41,13,Combined
1016,-3.530465329902737,SHM,41,14,Combined
1017,-4.594055243064942,SHM,41,15,Combined
1018,-4.782728612637657,SHM,41,16,Combined
1019,-5.131390739370781,SHM,41,17,Combined
1020,-4.143708697963532,SHM,41,18,Combined
1021,-6.001211717461633,SHM,41,19,Combined
1022,-6.085058806581521,SHM,41,20,Combined
1023,-6.206453443965886,SHM,41,21,Combined
1024,-6.580832481867401,SHM,41,22,Combined
1025,-9.470116138399062,SHM,41,23,Combined
1026,-9.878731247163921,SHM,41,24,Combined
1027,-8.876204024354326,SHM,41,25,Combined
1028,-10.052099439995695,SHM,41,26,Combined
1029,-10.536693496609924,SHM,41,27,Combined
1030,-7.487680341502731,SHM,41,28,Combined
1031,-9.256489164761602,SHM,41,29,Combined
1032,-10.633206429794294,SHM,41,30,Combined
1033,-11.259753421485064,SHM,41,31,Combined
1034,-11.284573095482184,SHM,41,32,Combined
1035,-11.187183157768539,SHM,41,33,Combined
1036,-7.734785190775573,SHM,41,34,Combined
1037,-9.626786064068638,SHM,41,35,Combined
1038,-8.686689565196144,SHM,41,36,Combined
1039,-12.33934493936202,SHM,41,37,Combined
1040,-11.79560492685276,SHM,41,38,Combined
1041,-11.855289851897638,SHM,41,39,Combined
1042,-9.861301549873673,SHM,41,40,Combined
1043,-12.557047657104171,SHM,41,41,Combined
1044,-14.100088549296583,SHM,41,42,Combined
1045,-14.183726338672162,SHM,41,43,Combined
1046,-12.24424462011482,SHM,41,44,Combined
1047,-9.502898980254656,SHM,41,45,Combined
1048,-13.800484496131778,SHM,41,46,Combined
1049,-10.085852655108496,SHM,41,47,Combined
1050,-11.930215924778333,SHM,41,48,Combined
1051,-13.832123597539624,SHM,41,49,Combined
1052,-14.60081220849941,SHM,41,50,Combined
1053,-14.344112909775195,SHM,41,51,Combined
1054,-11.376997918726511,SHM,41,52,Combined
1055,-13.448543860363909,SHM,41,53,Combined
1056,-11.226834252942464,SHM,41,54,Combined
1057,-14.510521352729105,SHM,41,55,Combined
1058,-13.864547744901905,SHM,41,56,Combined
1059,-13.873955656466029,SHM,41,57,Combined
1060,-14.294314266915393,SHM,41,58,Combined
1061,-14.284044227651924,SHM,41,59,Combined
1062,2.1311741822957284,LES,S0,1,body
1063,0.44168035656137755,LES,S0,2,body
1064,0.40085466613061255,LES,S0,3,body
1065,0.5147615972550719,LES,S0,4,body
1066,-0.7010097411631717,LES,S0,5,body
1067,-1.694730645606858,LES,S0,6,body
1068,-3.3178006512817744,LES,S0,7,body
1069,-3.162986195166565,LES,S0,8,body
1070,-3.4933806119264488,LES,S0,9,body
1071,-4.627447877211077,LES,S0,10,body
1072,-4.738535051700946,LES,S0,11,body
1073,-7.410787351382603,LES,S0,12,body
1074,-8.298466982314583,LES,S0,13,body
1075,-6.959381506425147,LES,S0,14,body
1076,-9.768744845954497,LES,S0,15,body
1077,-9.920122016362194,LES,S0,16,body
1078,-8.624931005466655,LES,S0,17,body
1079,-9.581621518520686,LES,S0,18,body
1080,-10.255515114569162,LES,S0,19,body
1081,-10.598311907657022,LES,S0,20,body
1082,-10.219510853102292,LES,S0,21,body
1083,-10.02942689211324,LES,S0,22,body
1084,-8.943713560811613,LES,S0,23,body
1085,-12.519448894468637,LES,S0,24,body
1086,-13.760318428212347,LES,S0,25,body
1087,-14.000600882183935,LES,S0,26,body
1088,-13.079233921723912,LES,S0,27,body
1089,-12.000378030884205,LES,S0,28,body
1090,-12.954295678942056,LES,S0,29,body
1091,-12.568515671299698,LES,S0,30,body
1092,-12.341699297347144,LES,S0,31,body
1093,-14.93273179779218,LES,S0,32,body
1094,-12.817035244492788,LES,S0,33,body
1095,-14.557189566032783,LES,S0,34,body
1096,-14.640556521663232,LES,S0,35,body
1097,-14.990799742579142,LES,S0,36,body
1098,-14.979905734972009,LES,S0,37,body
1099,-13.072907785917364,LES,S0,38,body
1100,-13.509483011792934,LES,S0,39,body
1101,-15.056681304703067,LES,S0,40,body
1102,-16.085678029262876,LES,S0,41,body
1103,-14.285960488020363,LES,S0,42,body
1104,-15.815242451626547,LES,S0,43,body
1105,-15.772514646891347,LES,S0,44,body
1106,-13.696278393646343,LES,S0,45,body
1107,-16.03834776073886,LES,S0,46,body
1108,-14.726927626388946,LES,S0,47,body
1109,-17.72815386934074,LES,S0,48,body
1110,-18.42788309596071,LES,S0,49,body
1111,-19.27894368479117,LES,S0,50,body
1112,-17.792888702347998,LES,S0,51,body
1113,-16.18565088007332,LES,S0,52,body
1114,-17.235403151515808,LES,S0,53,body
1115,-18.09979328494107,LES,S0,54,body
1116,-18.362960532451712,LES,S0,55,body
1117,-16.657357497767446,LES,S0,56,body
1118,-18.42002442465497,LES,S0,57,body
1119,-17.73889440386731,LES,S0,58,body
1120,-17.874227086924925,LES,S0,59,body
1121,0.4458705791697042,LES,S0,1,head
1122,-0.6662428542112299,LES,S0,2,head
1123,-1.7710317901280062,LES,S0,3,head
1124,-1.7464177972560242,LES,S0,4,head
1125,-0.9337747068831262,LES,S0,5,head
1126,-1.499312034575259,LES,S0,6,head
1127,-4.219522786628377,LES,S0,7,head
1128,-5.146485666231672,LES,S0,8,head
1129,-5.8000740381411635,LES,S0,9,head
1130,-5.602977412225659,LES,S0,10,head
1131,-6.7562871689088375,LES,S0,11,head
1132,-8.608488333491994,LES,S0,12,head
1133,-7.849493225033571,LES,S0,13,head
1134,-10.13701266593819,LES,S0,14,head
1135,-9.767229514497267,LES,S0,15,head
